9.2,1.038,0.05991,-0.0004536,0.03298,-0.02109,-1.551,9.42,-0.1326,0.001822,0.2746,-0.03804,-7.089,0,0,0,10,0,111,0.001135,0.007339,-0.0001243,-0.001955,-0.005926,-0.09229
9.3,1.038,0.06064,-0.0004661,0.03279,-0.02169,-1.56,9.524,-0.1395,0.001874,0.278,-0.0394,-7.244,0,0,0,10,0,111,0.001093,0.007278,-0.0001248,-0.001912,-0.005965,-0.09053
9.4,1.038,0.06136,-0.0004786,0.0326,-0.02229,-1.569,9.627,-0.1466,0.001929,0.2814,-0.04082,-7.4,0,0,0,10,0,111,0.001051,0.007216,-0.0001253,-0.001877,-0.006,-0.08882
9.5,1.038,0.06207,-0.0004912,0.03242,-0.02289,-1.578,9.731,-0.1538,0.001985,0.2848,-0.04227,-7.557,0,0,0,10,0,111,0.00101,0.007153,-0.0001258,-0.001848,-0.006032,-0.08714
9.6,1.038,0.06278,-0.0005038,0.03223,-0.0235,-1.586,9.835,-0.1613,0.002043,0.2882,-0.04378,-7.715,0,0,0,10,0,111,0.0009699,0.007091,-0.0001263,-0.001826,-0.006059,-0.08551
9.7,1.038,0.06349,-0.0005165,0.03205,-0.02411,-1.595,9.939,-0.1691,0.002104,0.2915,-0.04533,-7.874,0,0,0,10,0,111,0.0009302,0.007028,-0.0001267,-0.00181,-0.006083,-0.08392
9.8,1.038,0.06418,-0.0005292,0.03187,-0.02472,-1.603,10.04,-0.177,0.002166,0.2948,-0.04693,-8.033,0,0,0,10,0,111,0.0008911,0.006966,-0.000127,-0.001801,-0.006103,-0.08237
9.9,1.038,0.06487,-0.0005419,0.03169,-0.02533,-1.611,10.15,-0.1851,0.002231,0.2982,-0.04858,-8.193,0,0,0,10,0,111,0.0008525,0.006903,-0.0001274,-0.001797,-0.006119,-0.08086
10,1.038,0.06556,-0.0005547,0.03151,-0.02594,-1.619,10.25,-0.1935,0.002299,0.3015,-0.05027,-8.355,0,0,0,10,0,111,0.0008145,0.00684,-0.0001277,-0.0018,-0.006132,-0.07938
10.1,1.038,0.06623,-0.0005675,0.03133,-0.02656,-1.627,10.35,-0.2021,0.002369,0.3048,-0.05202,-8.516,0,0,0,10,0,111,0.000777,0.006777,-0.0001279,-0.001808,-0.006141,-0.07794
10.2,1.038,0.06691,-0.0005803,0.03115,-0.02717,-1.634,10.46,-0.2109,0.002442,0.308,-0.05381,-8.679,0,0,0,10,0,111,0.0007401,0.006714,-0.0001282,-0.00182,-0.006146,-0.07653
10.3,1.039,0.06757,-0.0005932,0.03097,-0.02779,-1.642,10.56,-0.22,0.002517,0.3113,-0.05564,-8.843,0,0,0,10,0,111,0.0007037,0.006651,-0.0001284,-0.001838,-0.006148,-0.07515
